Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_Tier,Revenue_Per_Episode,Character_encoded,Country_encoded
Pokemon,Uk,0.823003292943682,0.15499254843517138,0.09081429830571607,High,0.5821707460818707,6,21
Mr Bean,Brazil,0.9906725502795165,0.28017883755588674,0.3528710097540046,High,1.2549700141777862,3,1
Spongebob Squarepants,Italy,0.23028115437583252,0.7868852459016393,0.5127632112431669,Low,0.6508095105352195,8,8
Paw Patrol,South Korea,0.8749921134464874,0.5424739195230999,0.029092072417816972,High,0.05352984084930029,4,15
Tom And Jerry,South Africa,0.7820824456562838,0.28614008941877794,0.38527649197192637,High,1.341771860389797,9,14
Motu Patlu,Uk,0.9511537055410946,0.19076005961251863,0.48164104590183887,High,2.5116859416662174,2,21
Pokemon,China,0.6649815969432159,0.46497764530551416,0.417658465176774,High,0.896305797894961,6,3
Tom And Jerry,USA,0.2766270418626069,0.5543964232488823,0.5353880095522084,Low,0.9639745362787334,9,19
Spongebob Squarepants,India,0.9439526485576218,0.4292101341281669,1.0,High,2.3244454759917,8,7
Motu Patlu,Uk,0.02801243556397992,0.30998509687034276,0.248135700798235,Low,0.7979022252043441,2,21
Mr Bean,UAE,0.1912764327244244,0.5305514157973175,0.1879738581880684,Low,0.35363250402806473,3,17
Spongebob Squarepants,South Africa,0.688437325044345,0.36661698956780925,0.18646013455900343,High,0.5072130501319219,8,14
Peppa Pig,India,0.8956335063920863,0.45901639344262296,0.3405345651228234,High,0.7402661513307518,5,7
Tom And Jerry,Brazil,0.3225078550150224,0.6974664679582713,1.0,Low,1.4317079571810503,9,1
Spongebob Squarepants,Nigeria,0.8087455873425854,0.4113263785394933,0.8654301200265511,High,2.0988958385151166,8,11
Motu Patlu,Australia,0.22111907237074546,1.0,0.36906255071739325,Low,0.36869385686053274,2,0
Pokemon,Italy,0.9590276537166265,0.36959761549925485,0.4917648092862826,High,1.3269508186764665,6,8
Doraemon,South Africa,0.7473547596456301,0.7332339791356185,0.37797918718116824,High,0.5147939184538239,0,14
Paw Patrol,Uae,0.49486915300073975,0.0,0.020972968480906438,Medium,20.972968480906438,4,20
Mickey Mouse,Mexico,1.0,0.28017883755588674,0.308379146791362,High,1.0967366871273483,1,10
Spongebob Squarepants,Russia,0.9193746117295248,0.7690014903129657,0.9247411054646215,High,1.2009601502053744,8,12
Shinchan,Spain,0.5046317576609416,0.20268256333830104,0.24299069787850935,Medium,1.192987234135111,7,16
Shinchan,Russia,0.012168207661176988,1.0,0.34575592675497363,Low,0.3454105162387349,7,12
Mr Bean,China,0.7007881865309061,0.21460506706408344,0.22002728514605024,High,1.02051073354715,3,3
Doraemon,Canada,0.666589440174372,0.29508196721311475,0.42881294082580096,High,1.4482913122403998,0,2
Mr Bean,UK,0.5046317576609416,0.23845007451564829,0.5003195650719112,Medium,2.089452534453961,3,18
Doraemon,Unknown,1.0,0.15499254843517138,0.4057174982601909,High,2.6008774286343694,0,22
Motu Patlu,India,0.3688332428323856,0.35767511177347244,0.43381964578054116,Medium,1.209505849557043,2,7
Mr Bean,Uk,0.06684632483652297,1.0,0.3784002811741849,Low,0.3780222589152697,3,21
Mr Bean,Australia,0.034772602177588374,0.07153502235469449,0.4409200270316376,Low,6.078719116891554,3,0
Tom And Jerry,Germany,0.47743487809964313,0.38152011922503726,0.22073044082398818,Medium,0.5770426958748596,9,6
Mickey Mouse,USA,0.2799404767338074,0.44113263785394935,0.14990499763485882,Low,0.3390498343720494,1,19
Mr Bean,Japan,0.003621876555243264,0.29210134128166915,0.0912071511930912,Low,0.3111795763003401,3,9
Peppa Pig,Canada,0.2610981205415802,0.37555886736214605,0.05371992380796872,Low,0.14266009504512592,5,2
Paw Patrol,South Korea,0.9127253361830916,0.05365126676602086,0.40241693275260365,High,7.363359654140794,4,15
Spongebob Squarepants,Unknown,0.5763773566652715,0.15201192250372578,0.13129907310389796,Medium,0.8580970094059232,8,22
Paw Patrol,South Africa,0.9854928618705968,0.5663189269746647,0.34714451371425065,High,0.6119036351659627,4,14
Doraemon,Saudi Arabia,0.7449562212261176,0.7421758569299552,0.19418934431007326,High,0.2612966264973483,0,13
Tom And Jerry,Uk,0.7114374966820846,0.518628912071535,0.3018036387777709,High,0.5808060940539485,9,21
Mr Bean,Japan,0.5046317576609416,0.12518628912071536,0.12860889700940242,Medium,1.019198661800487,3,9
Peppa Pig,Egypt,0.21658715282810712,0.19076005961251863,0.3097550450399869,Low,1.6153261824485021,5,4
Tom And Jerry,Usa,0.8581024769052553,1.0,0.48376248396085125,High,0.4832792047560952,9,23
Paw Patrol,China,0.5067537746361922,0.2503725782414307,0.24852222600805507,Medium,0.9886608465676076,4,3
Mickey Mouse,Canada,0.4713245157473386,0.07749627421758569,1.0,Medium,12.73945814584876,1,2
Motu Patlu,Uae,0.25779128788106853,0.5424739195230999,0.22880557422584274,Low,0.42100561960106636,2,20
Peppa Pig,Canada,1.0,0.43517138599105815,0.3229061751770912,High,0.7403194834603639,5,2
Motu Patlu,Uk,0.821432135694369,0.16691505216095381,0.34714451371425065,High,2.067381745988428,2,21
Tom And Jerry,Japan,0.5309245624832551,0.5991058122205664,0.3325587594484106,Medium,0.5541668697022719,9,9
Tom And Jerry,Italy,0.4148134165674292,0.35171385991058124,0.22725541095536608,Medium,0.6443053046256222,9,8
Paw Patrol,Japan,0.40955008241043184,0.09538002980625931,0.41483204127672824,Medium,4.304128584631205,4,9
Peppa Pig,South Africa,0.5046317576609416,0.5901639344262295,0.22560410038151923,Medium,0.38162696883815406,5,14
Peppa Pig,Canada,0.920845740139946,0.22056631892697467,0.30973729873976197,High,1.3979439665730389,5,2
Pokemon,France,0.4780608442126956,0.35171385991058124,1.0,Medium,2.8351593562371393,6,5
Mr Bean,South Africa,0.5046317576609416,0.11326378539493294,0.3514593195732504,Medium,3.0758592353517105,3,14
Mickey Mouse,Canada,0.0,0.5782414307004471,1.0,,1.7263958463584883,1,2
Peppa Pig,France,0.592895643248789,0.0,1.0,Medium,1000.0,5,5
Shinchan,Russia,0.7751967047501245,0.03576751117734724,0.3579308394297372,High,9.734976014646898,7,12
Tom And Jerry,Spain,0.5046317576609416,0.45603576751117736,0.41561366644429876,Medium,0.9093679225754129,9,16
Doraemon,Australia,0.8006698620882868,0.37555886736214605,0.1810855940706364,High,0.4808958432958156,0,0
Pokemon,Germany,0.48257391694969465,0.0,1.0,Medium,1000.0,6,6
Peppa Pig,France,1.0,0.10134128166915052,0.3968023971946958,High,3.8772467055618947,5,5
Paw Patrol,Mexico,0.03814432055184347,0.45305514157973176,0.4871887110760101,Low,1.0729725675630524,4,10
Motu Patlu,Saudi Arabia,0.4895387799288895,0.35767511177347244,0.1438683236141706,Medium,0.40111041689737637,2,13
Mr Bean,China,0.18590335480240128,0.4113263785394933,0.21106385272103398,Low,0.5118853988159721,3,3
Motu Patlu,Canada,0.6736491825395862,0.4292101341281669,0.09667596839833911,High,0.2247180173806359,2,2
Tom And Jerry,Unknown,0.1435508712232002,0.07153502235469449,0.1069511833672054,Low,1.4744764652338112,9,22
Shinchan,India,0.040877629057587954,0.35171385991058124,0.3572096659201277,Low,1.0127463264717929,7,7
Tom And Jerry,Saudi Arabia,1.0,0.6974664679582713,0.26900482157225675,High,0.3851363435650686,9,13
Tom And Jerry,Brazil,0.21290502131424216,0.5454545454545454,1.0,Low,1.829978372982865,9,1
Shinchan,Japan,0.8366405390386834,0.0,0.1670103513358749,High,167.0103513358749,7,9
Pokemon,Spain,0.6133585742631696,1.0,0.16875268540096314,Medium,0.1685841012996635,6,16
Spongebob Squarepants,Usa,0.5608298556204466,0.5454545454545454,0.564045744833385,Medium,1.032191514418106,8,23
Paw Patrol,South Africa,0.05040276133607158,0.5901639344262295,0.2763277085852641,Low,0.46742991663295835,4,14
Motu Patlu,Canada,0.17617885441867054,0.2503725782414307,0.29587917451822526,Low,1.1770543015795787,2,2
Paw Patrol,Unknown,0.01034524788067892,0.13114754098360656,0.3631551857644887,Low,2.7481039984659232,4,22
Motu Patlu,France,1.0,1.0,0.44707264248984996,High,0.44662601647337663,2,5
Mr Bean,South Korea,0.9368745384913857,0.17287630402384502,0.15967054228271038,High,0.9182996106290223,3,15
Mickey Mouse,Uae,0.985731184388725,0.45901639344262296,0.9851399566808008,High,2.1415322817265547,1,20
Doraemon,Australia,0.48978219894915376,0.6527570789865872,0.24014023907444745,Medium,0.3673233480648464,0,0
Doraemon,UK,0.9203330733361813,0.5782414307004471,0.14548900801240788,High,0.2511716191234378,0,18
Motu Patlu,Usa,0.2752451373935867,0.03576751117734724,0.2685022611064134,Low,7.302704276373206,2,23
Peppa Pig,Australia,0.8110956664252923,0.20864381520119224,0.28046321548308817,High,1.3378082020398816,5,0
Doraemon,Spain,0.07950978378991425,0.08345752608047691,0.23197589238405916,Low,2.746657440131702,0,16
Pokemon,Spain,0.5685252977494566,0.5543964232488823,0.18530408094755585,Medium,0.3336429137652513,6,16
Peppa Pig,Uae,0.32218110457601495,0.15499254843517138,0.20722238896747294,Low,1.3284121007459024,5,20
Tom And Jerry,Saudi Arabia,0.04506282478649415,1.0,0.0681060778431737,Low,0.06803803980337034,9,13
Paw Patrol,Australia,0.34274606407662844,0.07749627421758569,0.40356954320172006,Medium,5.141257304557616,4,0
Spongebob Squarepants,Mexico,0.19103000107604728,0.0,1.0,Low,1000.0,8,10
Shinchan,Brazil,0.6053915580377252,0.05961251862891207,0.1698004782617861,Medium,2.8014093804838454,7,1
Paw Patrol,Usa,1.0,0.5842026825633383,1.0,High,1.7088096650885856,4,23
Mr Bean,India,0.9282662326457856,0.5901639344262295,0.306504079736771,High,0.5184756069976715,3,7
Tom And Jerry,Spain,0.5008143219205795,0.5424739195230999,0.33522256355558216,Medium,0.6168144441038514,9,16
Tom And Jerry,Australia,0.5046317576609416,1.0,0.07455132424142369,Medium,0.07447684739402967,9,0
Spongebob Squarepants,France,0.40096403569224315,0.29508196721311475,0.0691680536453852,Medium,0.23361116617953032,8,5
Doraemon,Australia,0.9010558677678928,0.43517138599105815,0.30713069702397444,High,0.7041514113222247,0,0
Tom And Jerry,Egypt,0.5541570270772673,0.36661698956780925,0.19429881985036374,Medium,0.5285360180953337,9,4
Mickey Mouse,Nigeria,0.7118622816877397,0.28017883755588674,1.0,High,3.556455417101727,1,11
Spongebob Squarepants,Australia,1.0,0.44709388971684055,1.0,High,2.231675153240585,8,0
Pokemon,Uae,0.7558465858093777,0.23248882265275708,0.31213206171382907,High,1.3368180033955186,6,20
Paw Patrol,Japan,0.5046317576609416,0.38748137108792846,0.43840390108962246,Medium,1.128506882741604,4,9
Tom And Jerry,Saudi Arabia,0.4256366023965661,0.30402384500745155,0.4254150240496714,Medium,1.3946943198466295,9,13
Pokemon,Brazil,0.6256333466639092,0.14307004470938897,0.7078703160038788,Medium,4.913376111125391,6,1
Mr Bean,Russia,0.02031485603639271,0.5603576751117735,0.20809643063185632,Low,0.3707020316243501,3,12
Peppa Pig,Egypt,0.9083304402794551,0.05961251862891207,0.41703185051084046,High,6.880292387518722,5,4
Mr Bean,Russia,0.2750085304329678,0.27421758569299554,0.441426663187394,Low,1.6039188123676233,3,12
Shinchan,Egypt,1.0,0.20268256333830104,0.33770045321365744,High,1.6579742893983664,7,4
Peppa Pig,South Korea,0.058090681456933635,0.44709388971684055,0.1855598189480372,Low,0.4141092373861561,5,15
Mr Bean,Nigeria,0.5276268740166488,0.5961251862891207,0.3780667089829091,Medium,0.6331448039102706,3,11
Motu Patlu,Germany,1.0,0.5603576751117735,0.17496455122150514,High,0.3116810528807101,2,6
Tom And Jerry,Spain,0.7857545417470491,0.6974664679582713,0.44102368823566884,High,0.6314171237523418,9,16
Doraemon,Egypt,0.0,0.6259314456035767,0.15358287404751164,,0.24497554736570934,0,4
Motu Patlu,Australia,0.25007169603161183,0.5901639344262295,0.4906973231592714,Low,0.8300528746489436,2,0
Paw Patrol,Egypt,0.4641611551471111,0.07749627421758569,0.5247070183153708,Medium,6.684483098661765,4,4
Motu Patlu,Uae,0.3452578082340088,0.5722801788375559,0.4526860560405912,Medium,0.7896419111480634,2,20
Mr Bean,Mexico,0.6708677051593231,0.5842026825633383,0.47246881880302466,High,0.8073592840235962,3,10
Shinchan,Nigeria,0.49705751662099107,0.5484351713859911,0.10512217856247524,Medium,0.1913277198787561,7,11
Spongebob Squarepants,India,0.9041531533509164,0.30402384500745155,0.03406742922493158,High,0.11168775747384382,8,7
Mickey Mouse,USA,0.11546564056205855,0.45901639344262296,0.09232443563114108,Low,0.20069814238621594,1,19
Peppa Pig,Australia,0.45397624805287384,0.47093889716840537,0.17027601113074484,Medium,0.36080096841431575,5,0
Pokemon,Canada,0.003533282737024024,1.0,0.06710863005853956,Low,0.0670415884700695,6,2
Doraemon,Nigeria,0.010011173180827115,0.38450074515648286,0.027444551642705095,Low,0.07119195484710354,0,11
Doraemon,Brazil,0.7659045242255885,0.33383010432190763,0.08268543553087482,High,0.2469474353219463,0,1
Mr Bean,Egypt,0.5383667253393756,0.12518628912071536,0.14858825851385266,Medium,1.1775309310483533,3,4
Mickey Mouse,Canada,0.4417342731579824,0.45305514157973176,0.14067225336297778,Medium,0.3098131492874546,1,2
Motu Patlu,Germany,0.8149832001989278,0.11326378539493294,0.3114489984867351,High,2.7257017383965154,2,6
Spongebob Squarepants,Spain,0.14186439507267098,0.22354694485842028,0.12051111053799193,Low,0.5366855942483463,8,16
Mr Bean,Uk,0.5046317576609416,0.029806259314456036,0.30386554047541675,Medium,9.863759743553995,3,21
Pokemon,Unknown,0.2186536872174805,0.488822652757079,1.0,Low,2.041555233044595,6,22
Tom And Jerry,Uk,0.5128116714751422,0.10730253353204172,0.2785206235504751,Medium,2.5716907487494156,9,21
Peppa Pig,Spain,0.5723152172517478,0.08345752608047691,0.404998763595032,Medium,4.795295131059386,5,16
Pokemon,South Korea,0.7230558473199742,0.40536512667660207,0.09307982399626197,High,0.22905465524933633,6,15
Shinchan,Canada,0.44775258753606006,0.4292101341281669,0.0,Medium,0.0,7,2
Peppa Pig,South Korea,0.9529204886913634,0.28614008941877794,0.016356671211288712,High,0.05696408064926598,5,15
Mickey Mouse,India,0.07721743609842757,0.35171385991058124,0.30793951780892526,Low,0.8730576050711276,1,7
Doraemon,Nigeria,0.9014933901590004,0.7511177347242921,1.0,High,1.3295790723065126,0,11
Shinchan,Russia,0.8889037932810426,0.15499254843517138,0.34714451371425065,High,2.2253916433612195,7,12
Peppa Pig,Australia,0.31189201112752873,0.07749627421758569,0.49855035057279157,Low,6.351261324720304,5,0
Doraemon,South Africa,0.0705325025877418,0.0,1.0,Low,1000.0,0,14
Doraemon,Uae,0.2820982461006333,0.6706408345752608,0.32404336133734046,Low,0.4824652472809554,0,20
Paw Patrol,Egypt,0.948638204969068,0.17883755588673622,0.46610535335680375,High,2.5918132119764925,4,4
Peppa Pig,India,0.1549535783263507,0.35171385991058124,0.11582526422726486,Low,0.3283830815625688,5,7
Doraemon,Nigeria,0.9184457050562378,0.849478390461997,0.18433399819252294,High,0.21674154247750962,0,11
Pokemon,India,0.8514272994425981,0.5603576751117735,1.0,High,1.7813954352737535,6,7
Pokemon,Brazil,0.4393570673536463,0.05365126676602086,1.0,Medium,18.297837528292114,6,1
Paw Patrol,Australia,0.9676927860670703,1.0,1.0,High,0.9990009990009991,4,0
Shinchan,Egypt,0.489251864441387,0.12518628912071536,1.0,Medium,7.9247912508414915,7,4
Pokemon,China,0.12000471519957534,0.35171385991058124,1.0,Low,2.8351593562371393,6,3
Motu Patlu,Australia,1.0,0.44113263785394935,0.21794491792489756,High,0.4929401253496508,2,0
Tom And Jerry,UAE,0.19615119497406458,0.6616989567809239,0.38994235954194295,Low,0.5884155325007562,9,17
Spongebob Squarepants,Brazil,0.0727820946412292,0.4828614008941878,0.8278862347966064,Low,1.710998714232324,8,1
Motu Patlu,Egypt,0.2351208489134241,0.35767511177347244,0.49207829537348213,Low,1.3719332042315298,2,4
Pokemon,Saudi Arabia,0.2871280303423208,0.14903129657228018,0.9600558366728408,Low,6.399037124966238,6,13
Mr Bean,Canada,0.45222091113983154,0.20268256333830104,0.053425976920586045,Medium,0.2623001991184175,3,2
Mickey Mouse,Uk,0.19050605286538602,0.43517138599105815,0.5742912947941908,Low,1.3166643049940103,1,21
Tom And Jerry,Mexico,0.3302573427682043,0.08047690014903129,0.25688640339094043,Medium,3.1528740406307008,9,10
Mickey Mouse,Unknown,0.8023073108538826,0.23248882265275708,1.0,High,4.282860261311921,1,22
Doraemon,South Korea,0.5046317576609416,0.16989567809239942,0.34625988500719856,Medium,2.0261476994168555,0,15
Pokemon,Brazil,0.3107498987514566,0.05961251862891207,0.673835170546649,Low,11.11709570546093,6,1
Mr Bean,Mexico,0.0982994173114894,0.28017883755588674,0.33525209146309115,Low,1.1923091167785942,3,10
Tom And Jerry,Australia,0.2632969293282277,0.10730253353204172,0.0,Low,0.0,9,0
Mr Bean,Uae,0.6164328168598474,0.518628912071535,0.3329940480283573,Medium,0.6408304855494943,3,20
Doraemon,Egypt,0.17966647465501595,0.35171385991058124,0.20035798267742608,Low,0.5680468091847032,0,4
Spongebob Squarepants,South Korea,0.5690093640671852,0.15499254843517138,0.013741196960626072,Medium,0.08808880359010705,8,15
Shinchan,Australia,0.10860359531755603,0.0,0.40847123940009883,Low,408.4712394000988,7,0
Spongebob Squarepants,Canada,0.6554460644155801,0.0,1.0,Medium,1000.0,8,2
Pokemon,Australia,0.7996062181670408,0.16691505216095381,1.0,High,5.955392248227139,6,0
Spongebob Squarepants,India,0.04429387045367883,0.5991058122205664,0.4640471839306583,Low,0.7732756032032893,8,7
Paw Patrol,Egypt,0.9376250694741944,0.041728763040238454,0.24297702662189477,High,5.686498024599469,4,4
Mr Bean,South Africa,0.5046317576609416,0.18479880774962743,0.13031388011696413,Medium,0.7013709167206722,3,14
Doraemon,Unknown,0.6642945993771504,0.6259314456035767,0.34714451371425065,High,0.5537200536815283,0,22
Doraemon,China,0.576688656792995,0.12518628912071536,0.34714451371425065,Medium,2.7510478050603178,0,3
Tom And Jerry,Russia,0.1344312720231976,0.4202682563338301,0.019836044785395086,Low,0.04708649295824511,9,12
Shinchan,South Korea,0.5603425300748947,0.5543964232488823,0.2866886178300423,Medium,0.5161873678498149,7,15
Motu Patlu,Japan,0.2848760983170796,0.07749627421758569,0.08990058116733018,Low,1.145284691068682,2,9
Shinchan,Russia,0.9807244564696693,0.2563338301043219,0.5060222442367309,High,1.9664038887991986,7,12
Pokemon,Australia,0.1397761766581287,0.4113263785394933,0.37091928270891794,Low,0.8995768934860681,6,0
Pokemon,Canada,0.8509275610726664,0.12518628912071536,1.0,High,7.9247912508414915,6,2
Pokemon,Germany,0.8231288834813237,1.0,1.0,High,0.9990009990009991,6,6
Spongebob Squarepants,Uae,0.4171922169662642,0.849478390461997,0.7577262457614342,Medium,0.8909412093937178,8,20
Tom And Jerry,France,0.6432629036156958,0.35171385991058124,0.34714451371425065,Medium,0.9842100160233496,9,5
Motu Patlu,Japan,0.4623100238072413,0.5543964232488823,0.14584541223425418,Medium,0.26259695980954934,2,9
Doraemon,South Korea,0.723084760258219,0.8584202682563338,1.0,High,1.1635750714011976,0,15
Shinchan,Italy,0.501957779376106,0.39940387481371087,0.2458918562830146,Medium,0.6141095822247388,7,8
Motu Patlu,South Korea,0.4785828726587512,0.17287630402384502,0.43926159205143767,Medium,2.526287837307597,2,15
Motu Patlu,Egypt,0.6108696904129283,1.0,0.0919115622771477,Medium,0.0918197425346131,2,4
Doraemon,India,0.0034634056838701572,0.5543964232488823,0.22499564275232997,Low,0.40510819539704834,0,7
